screen,resource_id,short_id,element_class,text,content_desc,clickable,focusable,scrollable,selected,enabled,bounds,inferred_functionality,automation_note,original_resource_id,original_short_id,mockin_mapping_confidence,mockin_mapping_note
LinkedIn Android - My Network page,com.mockin.app:id/network_page,network_page,android.widget.FrameLayout,,,false,false,false,false,true,"[733,2163][829,2252]",Layout/container or decorative element,Prefer resource-id locator,com.linkedin.android:id/slim_notification_coach_mark,slim_notification_coach_mark,high,Network page/content maps to MockIn network_page.
LinkedIn Android - My Network page,com.mockin.app:id/network_page,network_page,Tab,,Jobs 5 of 5,true,true,false,false,true,"[859,2163][1072,2298]",Bottom navigation: jobs tab,Prefer resource-id locator,com.linkedin.android:id/tab_jobs,tab_jobs,high,Network page/content maps to MockIn network_page.
LinkedIn Android - My Network page,com.mockin.app:id/network_page,network_page,android.widget.ImageView,,,false,false,false,false,true,"[932,2187][1000,2255]",Layout/container or decorative element,Prefer resource-id locator,com.linkedin.android:id/slim_notification_badge_icon,slim_notification_badge_icon,high,Network page/content maps to MockIn network_page.
LinkedIn Android - My Network page,com.mockin.app:id/network_page,network_page,android.widget.TextView,Jobs,,false,false,false,false,true,"[935,2248][996,2286]",Visible text/content element,Prefer resource-id locator,com.linkedin.android:id/slim_notification_badge_label,slim_notification_badge_label,high,Network page/content maps to MockIn network_page.
LinkedIn Android - My Network page,com.mockin.app:id/network_page,network_page,android.widget.FrameLayout,,,false,false,false,false,true,"[946,2163][1042,2252]",Layout/container or decorative element,Prefer resource-id locator,com.linkedin.android:id/slim_notification_coach_mark,slim_notification_coach_mark,high,Network page/content maps to MockIn network_page.
LinkedIn Android - My Network page,com.mockin.app:id/network_page,network_page,android.view.View,,,false,false,false,false,true,"[0,2163][1080,2169]",Layout/container or decorative element,Prefer resource-id locator,com.linkedin.android:id/bottom_nav_indicator_view,bottom_nav_indicator_view,high,Network page/content maps to MockIn network_page.
LinkedIn Android - My Network page,com.mockin.app:id/network_page,network_page,android.view.View,,,false,false,false,false,true,"[0,2298][1080,2340]",Layout/container or decorative element,Prefer resource-id locator,android:id/navigationBarBackground,navigationBarBackground,high,Network page/content maps to MockIn network_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.LinearLayout,,,false,false,false,false,true,"[0,0][1080,2340]",Layout/container or decorative element,Prefer resource-id locator,com.linkedin.android:id/action_bar_root,action_bar_root,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.FrameLayout,,,false,false,false,false,true,"[0,0][1080,2340]",Layout/container or decorative element,Prefer resource-id locator,android:id/content,content,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.LinearLayout,,,false,false,false,false,true,"[0,0][1080,2340]",Layout/container or decorative element,Prefer resource-id locator,com.linkedin.android:id/infra_main_activity_root,infra_main_activity_root,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.LinearLayout,,,false,false,false,false,true,"[0,0][1080,2340]",Layout/container or decorative element,Prefer resource-id locator,com.linkedin.android:id/infra_activity_background,infra_activity_background,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.FrameLayout,,,false,false,false,false,true,"[0,0][1080,2340]",Layout/container or decorative element,Prefer resource-id locator,com.linkedin.android:id/infra_activity_container,infra_activity_container,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.view.ViewGroup,,,false,false,false,false,true,"[0,0][1080,2340]",Profile page top-level container,Prefer resource-id locator,com.linkedin.android:id/profile_top_level_fragment_container,profile_top_level_fragment_container,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.FrameLayout,,,false,false,false,false,true,"[0,100][1080,258]",Profile page toolbar container,Prefer resource-id locator,com.linkedin.android:id/profile_toolbar_layout,profile_toolbar_layout,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.view.ViewGroup,,,false,false,false,false,true,"[0,100][1080,258]",Profile page toolbar container,Prefer resource-id locator,com.linkedin.android:id/profile_toolbar,profile_toolbar,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.ImageButton,,Back,true,true,false,false,true,"[0,100][158,258]",Navigate back from profile page,No resource-id; use content-desc/text/bounds hierarchy fallback,,,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/search_input,search_input,android.view.ViewGroup,,,false,false,false,false,true,"[158,134][1047,224]",Open/search from profile page toolbar,Prefer resource-id locator,com.linkedin.android:id/profile_top_level_search,profile_top_level_search,high,Search/open-search control maps to MockIn search_input.
LinkedIn Android - Profile page,com.mockin.app:id/search_input,search_input,android.widget.ImageView,,,false,false,false,false,true,"[203,157][248,202]",Open/search from profile page toolbar,Prefer resource-id locator,com.linkedin.android:id/profile_top_level_search_icon,profile_top_level_search_icon,high,Search/open-search control maps to MockIn search_input.
LinkedIn Android - Profile page,com.mockin.app:id/search_input,search_input,android.view.ViewGroup,,,false,false,false,false,true,"[259,134][1047,224]",Open/search from profile page toolbar,Prefer resource-id locator,com.linkedin.android:id/profile_top_level_search_bar,profile_top_level_search_bar,high,Search/open-search control maps to MockIn search_input.
LinkedIn Android - Profile page,com.mockin.app:id/search_input,search_input,android.widget.Button,Priyvrat Yadav,,true,true,false,false,true,"[259,134][1024,224]",Open/search from profile page toolbar,Prefer resource-id locator,com.linkedin.android:id/search_bar_text_view,search_bar_text_view,high,Search/open-search control maps to MockIn search_input.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.FrameLayout,,,false,false,false,false,true,"[0,258][1080,2298]",Profile page main content container,Prefer resource-id locator,com.linkedin.android:id/profile_content,profile_content,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.LinearLayout,,,false,false,false,false,true,"[0,258][1080,2298]",Profile page main content container,Prefer resource-id locator,com.linkedin.android:id/profile_view_main_content,profile_view_main_content,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.view.ViewGroup,,,false,false,false,false,true,"[0,258][1080,2298]",Profile page swipe/refresh layout container,Prefer resource-id locator,com.linkedin.android:id/profile_view_swipe_layout,profile_view_swipe_layout,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,androidx.recyclerview.widget.RecyclerView,,Profile view cards,false,true,true,false,true,"[0,258][1080,2298]",Scrollable list of profile cards/sections,Prefer resource-id locator,com.linkedin.android:id/profile_view_cards,profile_view_cards,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.view.ViewGroup,,,false,false,false,false,true,"[0,258][1080,1289]",Profile top card section,Prefer resource-id locator,com.linkedin.android:id/profile_top_card_container,profile_top_card_container,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.ImageView,,Member’s background image,true,true,false,false,true,"[0,258][1080,528]",Open/view member background image,Prefer resource-id locator,com.linkedin.android:id/profile_top_card_redesign_background_image,profile_top_card_redesign_background_image,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.FrameLayout,,,false,false,false,false,true,"[34,348][394,708]",Layout/container or decorative element,Prefer resource-id locator,com.linkedin.android:id/profile_top_card_picture_section_v2_container,profile_top_card_picture_section_v2_container,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.view.ViewGroup,,,false,false,false,false,true,"[34,348][394,708]",Layout/container or decorative element,Prefer resource-id locator,com.linkedin.android:id/profile_top_card_picture_section,profile_top_card_picture_section,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.ImageView,,Priyvrat Yadav profile photo,true,true,false,false,true,"[45,359][383,697]",Open/view member profile photo,Prefer resource-id locator,com.linkedin.android:id/profile_top_card_profile_picture_v2,profile_top_card_profile_picture_v2,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.view.ViewGroup,,,false,false,false,false,true,"[34,708][1046,1120]",Layout/container or decorative element,Prefer resource-id locator,com.linkedin.android:id/profile_top_card_content_section,profile_top_card_content_section,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.view.ViewGroup,,,false,false,false,false,true,"[34,730][1035,821]",Layout/container or decorative element,Prefer resource-id locator,com.linkedin.android:id/profile_top_card_name_and_action_section,profile_top_card_name_and_action_section,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.TextView,Priyvrat Yadav,Priyvrat Yadav,true,true,false,false,true,"[34,730][467,821]",Profile member name element,Prefer resource-id locator,com.linkedin.android:id/profile_top_card_name_section,profile_top_card_name_section,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.TextView,HR at JSW Steel Ltd.,,false,false,false,false,true,"[34,821][446,882]",Profile headline/current role text,Prefer resource-id locator,com.linkedin.android:id/profile_top_card_headline,profile_top_card_headline,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.TextView,‪JSW Steel • ‪Institute Of Management Studies DAVV,,false,false,false,false,true,"[34,916][929,969]",Profile current position and education text,Prefer resource-id locator,com.linkedin.android:id/profile_top_card_position_education_section,profile_top_card_position_education_section,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.TextView,"Indore, Madhya Pradesh, India",,false,false,false,false,true,"[34,969][555,1022]",Profile location text,Prefer resource-id locator,com.linkedin.android:id/profile_top_card_location,profile_top_card_location,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.view.ViewGroup,,,false,false,false,false,true,"[34,1056][1046,1120]",Layout/container or decorative element,Prefer resource-id locator,com.linkedin.android:id/profile_top_card_network_section,profile_top_card_network_section,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/connect_button,connect_button,android.widget.TextView,500+ connections,,false,false,false,false,true,"[34,1056][344,1109]",Profile connection count,Prefer resource-id locator,com.linkedin.android:id/profile_top_card_connection_count,profile_top_card_connection_count,high,Connection action maps to MockIn connect_button.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.view.ViewGroup,,,false,false,false,false,true,"[34,1120][1069,1255]",Layout/container or decorative element,Prefer resource-id locator,com.linkedin.android:id/profile_top_card_stateful_action_section,profile_top_card_stateful_action_section,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.LinearLayout,,,false,false,false,false,true,"[34,1120][945,1255]",Layout/container or decorative element,Prefer resource-id locator,com.linkedin.android:id/profile_top_card_action_section_primary_and_secondary_cta_layout_v2,profile_top_card_action_section_primary_and_secondary_cta_layout_v2,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/message_button,message_button,android.widget.FrameLayout,,,false,false,false,false,true,"[34,1120][490,1255]",Open message composer for profile,Prefer resource-id locator,com.linkedin.android:id/profile_top_card_primary_cta_v2_layout_v2,profile_top_card_primary_cta_v2_layout_v2,high,Profile Message CTA maps to MockIn message_button.
LinkedIn Android - Profile page,com.mockin.app:id/message_button,message_button,android.widget.Button,Message,,true,true,false,false,true,"[34,1120][467,1255]",Open message composer for profile,Prefer resource-id locator,com.linkedin.android:id/profile_top_card_primary_cta_v2,profile_top_card_primary_cta_v2,high,Profile Message CTA maps to MockIn message_button.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.FrameLayout,,,false,false,false,false,true,"[490,1120][934,1255]",Layout/container or decorative element,Prefer resource-id locator,com.linkedin.android:id/profile_top_card_secondary_cta_v2_layout_v2,profile_top_card_secondary_cta_v2_layout_v2,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/connect_button,connect_button,android.widget.Button,Follow,Follow,true,true,false,false,true,"[490,1120][934,1255]",Follow/unfollow profile depending on state,Prefer resource-id locator,com.linkedin.android:id/profile_top_card_secondary_stateful_cta_v2,profile_top_card_secondary_stateful_cta_v2,medium,MockIn profile action closest equivalent is connect_button.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.ImageButton,,More options,true,true,false,false,true,"[945,1131][1058,1244]",Open profile more-options menu,Prefer resource-id locator,com.linkedin.android:id/profile_top_card_overflow_cta_v2,profile_top_card_overflow_cta_v2,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.FrameLayout,,,false,false,false,false,true,"[0,1312][1080,1681]",Profile content card container,Prefer resource-id locator,com.linkedin.android:id/profile_card_v2_container,profile_card_v2_container,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,androidx.recyclerview.widget.RecyclerView,,,false,true,false,false,true,"[0,1312][1080,1681]",Profile content card container,Prefer resource-id locator,com.linkedin.android:id/profile_card_v2,profile_card_v2,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.view.ViewGroup,,,false,false,false,false,true,"[0,1312][1080,1422]",Profile section header/title container,Prefer resource-id locator,com.linkedin.android:id/profile_header_component,profile_header_component,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.FrameLayout,,,false,false,false,false,true,"[33,1346][1069,1422]",Profile section header/title container,Prefer resource-id locator,com.linkedin.android:id/profile_header_title,profile_header_title,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.TextView,About,About,false,false,false,false,true,"[33,1346][1069,1422]",About section header,Prefer resource-id locator,com.linkedin.android:id/profile_component_tvm,profile_component_tvm,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.TextView,Results-oriented HR professional with 3+ years of experience building strong employee relations and fostering a culture of engagement. Proven ability to handle diverse HRIS and passionate about HR … see more,Results-oriented HR professional with 3+ years of experience building strong employee relations and fostering a culture of engagement. Proven ability to handle diverse HRIS and passionate about HR Digitalisation and Generalist profile,false,true,false,false,true,"[0,1422][1080,1681]",About section description text; may include see-more expanded content,Prefer resource-id locator,com.linkedin.android:id/profile_text_component_description,profile_text_component_description,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.FrameLayout,,,false,false,false,false,true,"[0,1704][1080,2298]",Profile content card container,Prefer resource-id locator,com.linkedin.android:id/profile_card_v2_container,profile_card_v2_container,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,androidx.recyclerview.widget.RecyclerView,,,false,true,false,false,true,"[0,1704][1080,2298]",Profile content card container,Prefer resource-id locator,com.linkedin.android:id/profile_card_v2,profile_card_v2,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.view.ViewGroup,,,false,false,false,false,true,"[0,1704][1080,1867]",Profile section header/title container,Prefer resource-id locator,com.linkedin.android:id/profile_header_component,profile_header_component,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.FrameLayout,,,false,false,false,false,true,"[33,1738][1069,1814]",Profile section header/title container,Prefer resource-id locator,com.linkedin.android:id/profile_header_title,profile_header_title,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.TextView,Activity,Activity,false,false,false,false,true,"[33,1738][1069,1814]",Activity section header,Prefer resource-id locator,com.linkedin.android:id/profile_component_tvm,profile_component_tvm,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.FrameLayout,,,false,false,false,false,true,"[33,1814][1069,1867]",Layout/container or decorative element,Prefer resource-id locator,com.linkedin.android:id/profile_header_subtitle,profile_header_subtitle,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.TextView,"2,129 followers","2,129 followers",false,false,false,false,true,"[33,1814][1069,1867]",Activity follower count,Prefer resource-id locator,com.linkedin.android:id/profile_component_tvm,profile_component_tvm,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.FrameLayout,,,false,false,false,false,true,"[0,1867][1080,2024]",Profile page main content container,Prefer resource-id locator,com.linkedin.android:id/profile_content_collections_component_header,profile_content_collections_component_header,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.HorizontalScrollView,,,false,true,false,false,true,"[0,1867][1080,2024]",Profile page main content container,Prefer resource-id locator,com.linkedin.android:id/creator_profile_content_type_pills_scroll_view,creator_profile_content_type_pills_scroll_view,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.view.ViewGroup,,,false,false,false,false,true,"[34,1878][767,2013]",Profile page main content container,Prefer resource-id locator,com.linkedin.android:id/creator_profile_content_type_pills_container,creator_profile_content_type_pills_container,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.RadioButton,Posts,,false,true,false,false,true,"[34,1878][218,2013]",Activity filter: Posts,No resource-id; use content-desc/text/bounds hierarchy fallback,,,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.RadioButton,Comments,,true,true,false,false,true,"[240,1878][528,2013]",Activity filter: Comments,No resource-id; use content-desc/text/bounds hierarchy fallback,,,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.RadioButton,Images,,true,true,false,false,true,"[550,1878][767,2013]",Activity filter: Images,No resource-id; use content-desc/text/bounds hierarchy fallback,,,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.FrameLayout,,,false,false,false,false,true,"[0,2024][1080,2298]",Profile page main content container,Prefer resource-id locator,com.linkedin.android:id/profile_content_collections_component_body,profile_content_collections_component_body,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.GridView,,,false,true,false,false,true,"[0,2024][1080,2298]",Profile page main content container,Prefer resource-id locator,com.linkedin.android:id/profile_content_collections_list,profile_content_collections_list,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/post_card,post_card,androidx.cardview.widget.CardView,,,false,false,false,false,true,"[0,2035][1080,2298]",Embedded activity/feed update card,Prefer resource-id locator,com.linkedin.android:id/feed_item_update_card,feed_item_update_card,medium,Embedded profile activity feed maps to MockIn post_card.
LinkedIn Android - Profile page,com.mockin.app:id/post_card,post_card,android.widget.LinearLayout,,,false,false,false,false,true,"[0,2035][1080,2298]",Embedded activity/feed update card,Prefer resource-id locator,com.linkedin.android:id/feed_item_update_card_components,feed_item_update_card_components,medium,Embedded profile activity feed maps to MockIn post_card.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.LinearLayout,,,false,false,false,false,true,"[0,2035][1080,2298]",Layout/container or decorative element,Prefer resource-id locator,com.linkedin.android:id/feed_component_list,feed_component_list,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.LinearLayout,,,false,false,false,false,true,"[0,2035][1080,2149]",Layout/container or decorative element,Prefer resource-id locator,com.linkedin.android:id/feed_header_container,feed_header_container,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/repost_button,repost_button,android.widget.TextView,Priyvrat Yadav reposted this,,true,true,false,false,true,"[0,2035][967,2149]",Feed update/repost header text,Prefer resource-id locator,com.linkedin.android:id/feed_header_body,feed_header_body,high,Repost action/content maps to MockIn repost_button.
LinkedIn Android - Profile page,com.mockin.app:id/post_card,post_card,android.widget.ImageView,,Post options,true,true,false,false,true,"[967,2035][1080,2148]",Open post options menu,Prefer resource-id locator,com.linkedin.android:id/feed_header_control_dropdown,feed_header_control_dropdown,medium,"MockIn has post_card, but no post options menu ID."
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.view.View,,,false,false,false,false,true,"[34,2149][1046,2152]",Layout/container or decorative element,Prefer resource-id locator,com.linkedin.android:id/feed_divider_item,feed_divider_item,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/post_card,post_card,android.widget.LinearLayout,,,true,true,false,false,true,"[0,2152][1080,2298]",Open/view feed actor profile from activity card,Prefer resource-id locator,com.linkedin.android:id/feed_actor_container,feed_actor_container,medium,Embedded profile activity feed maps to MockIn post_card.
LinkedIn Android - Profile page,com.mockin.app:id/post_card,post_card,android.widget.ImageView,,View Soma Mahajan’s  graphic link,true,true,false,false,true,"[34,2175][169,2298]",Open/view feed actor image/profile link,Prefer resource-id locator,com.linkedin.android:id/feed_actor_image,feed_actor_image,medium,Embedded profile activity feed maps to MockIn post_card.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.LinearLayout,,,false,false,false,false,true,"[192,2175][1057,2298]",Layout/container or decorative element,Prefer resource-id locator,com.linkedin.android:id/feed_actor_info_container,feed_actor_info_container,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/post_card,post_card,android.widget.Button,Soma Mahajan : • Following,"Soma Mahajan, Verified • Following",false,false,false,false,true,"[192,2175][716,2228]",Feed actor name/status element,Prefer resource-id locator,com.linkedin.android:id/feed_actor_name,feed_actor_name,medium,Embedded profile activity feed maps to MockIn post_card.
LinkedIn Android - Profile page,com.mockin.app:id/post_card,post_card,android.widget.TextView,Assistant Manager ll JSW Steel ll HR II MBA,,false,false,false,false,true,"[192,2228][848,2274]",Feed actor headline text,Prefer resource-id locator,com.linkedin.android:id/feed_actor_headline,feed_actor_headline,medium,Embedded profile activity feed maps to MockIn post_card.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.widget.TextView,1mo •   ,1 month ago • Visible to anyone on or off LinkedIn,false,false,false,false,true,"[192,2274][327,2298]",Feed timestamp/visibility metadata,Prefer resource-id locator,com.linkedin.android:id/feed_actor_secondary_headline,feed_actor_secondary_headline,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Profile page,com.mockin.app:id/profile_page,profile_page,android.view.View,,,false,false,false,false,true,"[0,2298][1080,2340]",Layout/container or decorative element,Prefer resource-id locator,android:id/navigationBarBackground,navigationBarBackground,high,Profile page/content maps to MockIn profile_page.
LinkedIn Android - Message page,com.mockin.app:id/messages_page,messages_page,android.widget.LinearLayout,,,false,false,false,false,true,"[0,0][1080,2340]",Android action bar/root container,Prefer resource-id locator,com.linkedin.android:id/action_bar_root,action_bar_root,high,Messaging page/container maps to MockIn messages_page.
LinkedIn Android - Message page,com.mockin.app:id/messages_page,messages_page,android.widget.FrameLayout,,,false,false,false,false,true,"[0,0][1080,2340]",Android activity content root,Prefer resource-id locator,android:id/content,content,high,Messaging page/container maps to MockIn messages_page.
LinkedIn Android - Message page,com.mockin.app:id/messages_page,messages_page,android.widget.LinearLayout,,,false,false,false,false,true,"[0,0][1080,2340]",LinkedIn main activity root container,Prefer resource-id locator,com.linkedin.android:id/infra_main_activity_root,infra_main_activity_root,high,Messaging page/container maps to MockIn messages_page.
LinkedIn Android - Message page,com.mockin.app:id/messages_page,messages_page,android.widget.LinearLayout,,,false,false,false,false,true,"[0,0][1080,2340]",Activity background container,Prefer resource-id locator,com.linkedin.android:id/infra_activity_background,infra_activity_background,high,Messaging page/container maps to MockIn messages_page.
LinkedIn Android - Message page,com.mockin.app:id/messages_page,messages_page,android.widget.FrameLayout,,,false,false,false,false,true,"[0,0][1080,2340]",Activity content container,Prefer resource-id locator,com.linkedin.android:id/infra_activity_container,infra_activity_container,high,Messaging page/container maps to MockIn messages_page.
LinkedIn Android - Message page,com.mockin.app:id/conversation_item,conversation_item,android.widget.ScrollView,,,false,false,false,false,true,"[0,0][1080,2340]",Messaging inbox page container,Prefer resource-id locator,com.linkedin.android:id/conversation_list_container,conversation_list_container,high,Conversation list/item maps to MockIn conversation_item.
LinkedIn Android - Message page,com.mockin.app:id/messages_page,messages_page,android.widget.LinearLayout,,,false,false,false,false,true,"[0,0][1080,393]",Messaging inbox app bar/top area,Prefer resource-id locator,com.linkedin.android:id/msglib_pill_inbox_app_bar_layout,msglib_pill_inbox_app_bar_layout,high,Messaging page/container maps to MockIn messages_page.
LinkedIn Android - Message page,com.mockin.app:id/messages_page,messages_page,android.view.ViewGroup,,,false,false,false,false,true,"[0,100][1080,258]",Messaging inbox toolbar container,Prefer resource-id locator,com.linkedin.android:id/pill_inbox_toolbar,pill_inbox_toolbar,high,Messaging page/container maps to MockIn messages_page.
LinkedIn Android - Message page,com.mockin.app:id/messages_page,messages_page,android.widget.ImageButton,,Back,true,true,false,false,true,"[0,100][158,258]",Navigate back from messaging inbox,No resource-id; use content-desc/text/bounds hierarchy fallback,,,high,Messaging page/container maps to MockIn messages_page.
LinkedIn Android - Message page,com.mockin.app:id/message_input,message_input,android.widget.FrameLayout,,,true,true,false,false,true,"[202,111][945,246]",Open/search messages inbox,Prefer resource-id locator,com.linkedin.android:id/pill_inbox_search_box_container,pill_inbox_search_box_container,medium,"MockIn has message input, not inbox search; closest text field is message_input."
LinkedIn Android - Message page,com.mockin.app:id/message_input,message_input,android.widget.Button,Search messages,Search messages,false,false,false,false,true,"[202,128][945,229]",Open/search messages inbox,Prefer resource-id locator,com.linkedin.android:id/pill_inbox_search_box,pill_inbox_search_box,medium,"MockIn has message input, not inbox search; closest text field is message_input."
LinkedIn Android - Message page,com.mockin.app:id/messages_page,messages_page,android.widget.ImageButton,,Message overflow menu,true,true,false,false,true,"[945,111][1080,246]",Open messaging overflow menu,Prefer resource-id locator,com.linkedin.android:id/pill_inbox_overflow_menu_button,pill_inbox_overflow_menu_button,high,Messaging page/container maps to MockIn messages_page.
LinkedIn Android - Message page,com.mockin.app:id/messages_page,messages_page,android.view.ViewGroup,,,false,false,false,false,true,"[0,258][1080,393]",Messaging inbox filter bar container,Prefer resource-id locator,com.linkedin.android:id/pill_inbox_filter_bar,pill_inbox_filter_bar,high,Messaging page/container maps to MockIn messages_page.
LinkedIn Android - Message page,com.mockin.app:id/messages_page,messages_page,androidx.recyclerview.widget.RecyclerView,,,false,true,true,false,true,"[0,258][1080,393]",Scrollable list of messaging filters/chips,Prefer resource-id locator,com.linkedin.android:id/messaging_pill_inbox_filter_list,messaging_pill_inbox_filter_list,high,Messaging page/container maps to MockIn messages_page.
